real	0m0,975s
real	0m12,598s
real	0m3,401s
real	0m12,026s
real	0m10,758s
real	0m17,744s
real	0m18,780s
real	0m11,442s
real	0m8,582s
real	0m11,805s
real	0m21,283s
real	0m18,024s
real	0m21,565s
real	0m27,211s
real	0m21,786s
real	0m26,909s
real	0m28,138s
real	0m35,126s
real	0m36,266s
real	0m37,550s
real	0m33,482s
real	0m36,714s
real	0m25,240s
real	0m24,512s
real	0m32,037s
real	0m33,754s
real	0m38,491s
real	0m16,222s
real	0m35,762s
real	0m35,257s
real	0m27,549s
real	0m23,151s
real	0m27,078s
real	0m25,888s
real	0m24,534s
real	0m25,954s
real	0m35,343s
real	0m34,939s
real	0m26,529s
real	0m14,010s
real	0m24,232s
real	0m35,746s
real	0m37,040s
real	0m36,198s
real	0m36,028s
real	0m38,226s
real	0m36,538s
real	0m27,164s
real	0m24,733s
real	0m23,104s
real	0m26,274s
real	0m23,666s
real	0m39,039s
real	0m23,415s
real	0m37,561s
real	0m15,761s
real	0m26,179s
real	0m36,030s
real	0m37,061s
real	0m30,231s
real	0m38,483s
real	0m26,462s
real	0m26,500s
real	0m36,540s
real	0m15,747s
real	0m27,032s
real	0m34,940s
real	0m22,785s
real	0m25,518s
real	0m36,476s
real	0m36,219s
real	0m24,694s
real	0m24,509s
real	0m34,767s
real	0m36,586s
real	0m27,129s
real	0m37,048s
real	0m23,572s
real	0m28,422s
real	0m33,289s
real	0m29,672s
real	0m25,323s
real	0m39,259s
real	0m26,270s
real	0m26,419s
real	0m26,225s
real	0m2,026s
real	0m24,022s
real	0m26,226s
real	0m27,809s
real	0m25,915s
real	0m35,084s
real	0m26,457s
real	0m36,521s
real	0m29,521s
real	0m26,186s
real	0m24,726s
real	0m34,317s
real	0m22,469s
real	0m31,485s
