real	0m23,294s
real	0m9,563s
real	0m9,901s
real	0m7,850s
real	0m20,562s
real	0m21,077s
real	0m10,622s
real	0m22,019s
real	0m30,851s
real	0m21,184s
real	0m34,985s
real	0m27,984s
real	0m39,309s
real	0m32,959s
real	0m26,738s
real	0m26,761s
real	0m13,543s
real	0m32,507s
real	0m25,184s
real	0m34,517s
real	0m38,552s
real	0m24,230s
real	0m36,275s
real	0m37,483s
real	0m34,705s
real	0m36,799s
real	0m26,016s
real	0m38,679s
real	0m35,705s
real	0m39,585s
real	0m36,517s
real	0m36,747s
real	0m38,439s
real	0m25,067s
real	0m25,634s
real	0m24,579s
real	0m22,692s
real	0m27,800s
real	0m26,281s
real	0m24,657s
real	0m21,740s
real	0m29,040s
real	0m25,796s
real	0m25,798s
real	0m25,180s
real	0m35,534s
real	0m38,428s
real	0m38,491s
real	0m24,967s
real	0m25,520s
real	0m36,073s
real	0m28,788s
real	0m25,146s
real	0m33,044s
real	0m35,197s
real	0m29,836s
real	0m25,630s
real	0m25,780s
real	0m27,563s
real	0m35,013s
real	0m26,227s
real	0m22,535s
real	0m36,443s
real	0m24,939s
real	0m25,830s
real	0m25,022s
real	0m34,937s
real	0m33,292s
real	0m36,503s
real	0m24,221s
real	0m27,478s
real	0m25,694s
real	0m37,121s
real	0m23,465s
real	0m38,251s
real	0m24,703s
real	0m30,277s
real	0m25,437s
real	0m38,531s
real	0m30,554s
real	0m36,752s
real	0m31,977s
real	0m21,520s
real	0m27,215s
real	0m29,301s
real	0m34,204s
real	0m39,486s
real	0m27,244s
real	0m33,724s
real	0m37,516s
real	0m24,781s
real	0m24,528s
real	0m21,244s
real	0m33,673s
real	0m10,550s
real	0m6,462s
real	0m4,076s
real	0m2,305s
real	0m2,024s
real	0m1,764s
