real	0m20,256s
real	0m1,885s
real	0m5,311s
real	0m20,455s
real	0m20,117s
real	0m8,733s
real	0m21,128s
real	0m11,920s
real	0m20,919s
real	0m36,226s
real	0m36,494s
real	0m1,205s
real	0m24,082s
real	0m37,227s
real	0m36,284s
real	0m33,670s
real	0m36,299s
real	0m33,704s
real	0m33,724s
real	0m23,584s
real	0m27,763s
real	0m32,447s
real	0m22,686s
real	0m37,073s
real	0m32,488s
real	0m21,434s
real	0m38,791s
real	0m36,714s
real	0m28,273s
real	0m23,954s
real	0m25,859s
real	0m26,478s
real	0m32,758s
real	0m26,506s
real	0m25,892s
real	0m26,773s
real	0m36,296s
real	0m31,540s
real	0m24,896s
real	0m28,314s
real	0m24,165s
real	0m22,012s
real	0m24,861s
real	0m24,257s
real	0m24,674s
real	0m26,208s
real	0m24,614s
real	0m24,134s
real	0m22,554s
real	0m37,032s
real	0m22,953s
real	0m27,207s
real	0m35,771s
real	0m41,551s
real	0m37,705s
real	0m37,979s
real	0m27,045s
real	0m20,156s
real	0m26,874s
real	0m24,879s
real	0m34,557s
real	0m27,572s
real	0m35,668s
real	0m27,030s
real	0m16,966s
real	0m28,481s
real	0m36,452s
real	0m26,841s
real	0m31,480s
real	0m24,538s
real	0m35,698s
real	0m27,570s
real	0m33,216s
real	0m2,442s
real	0m26,807s
real	0m27,405s
real	0m26,280s
real	0m30,084s
real	0m27,715s
real	0m34,982s
real	0m38,949s
real	0m27,567s
real	0m25,005s
real	0m22,148s
real	0m25,507s
real	0m34,754s
real	0m26,094s
real	0m25,195s
real	0m27,452s
real	0m36,311s
real	0m26,291s
real	0m25,210s
real	0m26,743s
real	0m22,795s
real	0m24,122s
real	0m21,094s
real	0m32,516s
real	0m36,137s
real	0m22,298s
real	0m15,702s
