real	0m13,343s
real	0m12,695s
real	0m10,433s
real	0m8,241s
real	0m9,239s
real	0m9,704s
real	0m11,633s
real	0m21,522s
real	0m11,815s
real	0m11,286s
real	0m9,726s
real	0m37,995s
real	0m37,772s
real	0m25,318s
real	0m28,248s
real	0m36,996s
real	0m30,205s
real	0m22,799s
real	0m35,943s
real	0m31,467s
real	0m40,323s
real	0m35,675s
real	0m32,264s
real	0m23,042s
real	0m26,196s
real	0m26,296s
real	0m24,264s
real	0m24,907s
real	0m25,821s
real	0m33,763s
real	0m39,013s
real	0m35,179s
real	0m29,574s
real	0m21,402s
real	0m21,782s
real	0m2,057s
real	0m27,958s
real	0m25,786s
real	0m35,451s
real	0m37,966s
real	0m36,537s
real	0m28,007s
real	0m37,725s
real	0m27,940s
real	0m22,603s
real	0m26,177s
real	0m37,590s
real	0m30,922s
real	0m34,973s
real	0m38,780s
real	0m24,837s
real	0m25,722s
real	0m35,167s
real	0m29,742s
real	0m15,733s
real	0m26,816s
real	0m24,774s
real	0m23,914s
real	0m34,558s
real	0m21,275s
real	0m37,502s
real	0m25,435s
real	0m26,759s
real	0m38,700s
real	0m26,015s
real	0m33,318s
real	0m34,738s
real	0m26,917s
real	0m36,068s
real	0m34,011s
real	0m34,233s
real	0m33,976s
real	0m34,269s
real	0m37,756s
real	0m38,721s
real	0m32,272s
real	0m36,026s
real	0m32,731s
real	0m17,508s
real	0m39,970s
real	0m37,202s
real	0m34,322s
real	0m29,258s
real	0m31,755s
real	0m20,690s
real	0m26,556s
real	0m38,746s
real	0m24,674s
real	0m27,801s
real	0m35,707s
real	0m32,714s
real	0m37,078s
real	0m31,423s
real	0m25,287s
real	0m22,274s
real	0m31,244s
real	0m12,010s
real	0m7,299s
real	0m13,691s
real	0m1,143s
