real	0m20,421s
real	0m2,007s
real	0m7,215s
real	0m10,745s
real	0m7,815s
real	0m10,376s
real	0m8,512s
real	0m8,068s
real	0m11,553s
real	0m18,415s
real	0m11,894s
real	0m8,441s
real	0m21,504s
real	0m30,455s
real	0m25,024s
real	0m32,183s
real	0m30,511s
real	0m36,300s
real	0m34,454s
real	0m36,702s
real	0m33,805s
real	0m24,447s
real	0m26,858s
real	0m34,972s
real	0m31,713s
real	0m16,478s
real	0m25,814s
real	0m27,744s
real	0m21,656s
real	0m23,118s
real	0m37,716s
real	0m25,246s
real	0m27,698s
real	0m22,290s
real	0m26,264s
real	0m27,668s
real	0m32,571s
real	0m14,486s
real	0m38,761s
real	0m29,660s
real	0m27,515s
real	0m36,020s
real	0m36,044s
real	0m27,930s
real	0m23,857s
real	0m24,198s
real	0m25,284s
real	0m35,947s
real	0m35,523s
real	0m35,038s
real	0m35,730s
real	0m27,225s
real	0m23,309s
real	0m10,476s
real	0m35,952s
real	0m24,195s
real	0m29,269s
real	0m19,223s
real	0m28,553s
real	0m34,529s
real	0m34,997s
real	0m30,221s
real	0m28,253s
real	0m33,782s
real	0m27,010s
real	0m38,977s
real	0m19,458s
real	0m37,262s
real	0m27,997s
real	0m30,444s
real	0m26,038s
real	0m26,190s
real	0m23,897s
real	0m25,619s
real	0m21,233s
real	0m26,117s
real	0m25,142s
real	0m26,569s
real	0m35,277s
real	0m37,729s
real	0m32,723s
real	0m36,012s
real	0m24,023s
real	0m28,739s
real	0m27,992s
real	0m37,505s
real	0m26,504s
real	0m36,970s
real	0m37,522s
real	0m26,271s
real	0m28,001s
real	0m27,216s
real	0m26,204s
real	0m27,819s
real	0m37,188s
real	0m24,452s
real	0m36,592s
real	0m19,461s
real	0m22,954s
real	0m22,124s
