real	0m22,947s
real	0m8,819s
real	0m20,106s
real	0m10,470s
real	0m7,631s
real	0m10,050s
real	0m10,146s
real	0m9,749s
real	0m11,806s
real	0m20,176s
real	0m36,319s
real	0m37,207s
real	0m25,535s
real	0m27,733s
real	0m28,046s
real	0m18,475s
real	0m25,778s
real	0m22,688s
real	0m24,726s
real	0m22,992s
real	0m31,516s
real	0m34,995s
real	0m37,258s
real	0m34,251s
real	0m26,559s
real	0m38,145s
real	0m24,018s
real	0m24,818s
real	0m26,979s
real	0m23,536s
real	0m38,943s
real	0m25,185s
real	0m2,094s
real	0m26,412s
real	0m26,812s
real	0m25,786s
real	0m25,155s
real	0m22,511s
real	0m36,066s
real	0m29,758s
real	0m24,519s
real	0m25,738s
real	0m36,488s
real	0m10,473s
real	0m25,932s
real	0m37,334s
real	0m25,422s
real	0m26,263s
real	0m25,586s
real	0m37,645s
real	0m34,042s
real	0m27,293s
real	0m20,420s
real	0m36,256s
real	0m35,323s
real	0m29,256s
real	0m17,144s
real	0m37,242s
real	0m25,826s
real	0m26,431s
real	0m31,099s
real	0m28,237s
real	0m34,262s
real	0m37,628s
real	0m37,771s
real	0m23,744s
real	0m25,589s
real	0m27,729s
real	0m15,473s
real	0m34,539s
real	0m38,448s
real	0m36,231s
real	0m35,825s
real	0m36,464s
real	0m23,036s
real	0m37,505s
real	0m39,234s
real	0m22,453s
real	0m24,194s
real	0m25,348s
real	0m33,222s
real	0m28,939s
real	0m27,545s
real	0m26,288s
real	0m29,242s
real	0m26,469s
real	0m24,476s
real	0m34,539s
real	0m37,450s
real	0m30,460s
real	0m34,601s
real	0m27,725s
real	0m25,997s
real	0m21,765s
real	0m23,974s
real	0m36,723s
real	0m26,594s
real	0m23,905s
real	0m21,074s
real	0m32,418s
