real	0m16,742s
real	0m7,338s
real	0m16,004s
real	0m7,171s
real	0m12,140s
real	0m16,791s
real	0m19,979s
real	0m9,560s
real	0m19,708s
real	0m32,240s
real	0m20,566s
real	0m31,793s
real	0m8,148s
real	0m14,082s
real	0m43,784s
real	0m30,968s
real	0m23,650s
real	0m7,841s
real	0m21,429s
real	0m7,740s
real	0m27,019s
real	0m29,558s
real	0m10,185s
real	0m43,761s
real	0m57,959s
real	0m36,531s
real	0m25,256s
real	0m21,007s
real	1m1,282s
real	0m23,758s
real	0m6,449s
real	0m40,694s
real	0m15,104s
real	0m29,940s
real	0m43,777s
real	0m47,194s
real	0m38,835s
real	0m8,188s
real	0m12,978s
real	0m51,500s
real	0m23,504s
real	0m11,347s
real	0m27,204s
real	0m14,269s
real	0m11,416s
real	0m29,320s
real	0m17,674s
real	0m38,060s
real	0m38,171s
real	0m32,608s
real	0m32,707s
real	0m37,185s
real	0m49,034s
real	0m27,749s
real	0m8,471s
real	0m11,583s
real	0m4,214s
real	0m12,451s
real	0m31,083s
real	0m7,007s
real	0m10,437s
real	0m26,717s
real	0m36,828s
real	0m15,169s
real	0m44,557s
real	0m35,238s
real	0m24,308s
real	0m31,933s
real	0m33,536s
real	0m41,708s
real	0m38,957s
real	0m18,862s
real	0m11,199s
real	0m22,532s
real	0m7,180s
real	0m41,025s
real	0m54,276s
real	0m10,020s
real	0m11,390s
real	0m44,347s
real	0m6,234s
real	0m5,240s
real	0m10,944s
real	0m30,024s
real	0m38,985s
real	0m12,957s
real	0m29,493s
real	0m35,837s
real	0m15,717s
real	0m26,954s
real	0m5,570s
real	0m7,957s
real	0m26,259s
real	0m24,995s
real	0m15,488s
real	0m31,803s
real	0m7,007s
real	0m13,902s
real	0m6,006s
real	0m16,362s
