real	0m14,172s
real	0m11,172s
real	0m0,889s
real	0m21,034s
real	0m3,490s
real	0m3,609s
real	0m0,852s
real	0m15,842s
real	0m2,315s
real	0m10,935s
real	0m22,059s
real	0m3,417s
real	0m15,161s
real	0m30,561s
real	0m26,429s
real	0m42,272s
real	0m47,998s
real	0m10,272s
real	0m25,584s
real	0m15,928s
real	0m56,949s
real	0m50,067s
real	0m30,895s
real	0m43,846s
real	0m36,193s
real	0m1,229s
real	0m9,351s
real	0m34,890s
real	0m33,772s
real	0m48,033s
real	0m12,984s
real	0m37,523s
real	0m35,164s
real	0m47,051s
real	0m17,347s
real	0m23,640s
real	0m13,824s
real	0m34,150s
real	0m11,305s
real	0m43,452s
real	0m48,045s
real	0m19,468s
real	0m32,544s
real	0m18,436s
real	0m17,292s
real	0m21,019s
real	0m14,253s
real	0m6,902s
real	0m32,316s
real	0m34,933s
real	0m31,255s
real	0m30,351s
real	0m20,487s
real	0m17,911s
real	0m29,568s
real	0m47,439s
real	0m15,547s
real	0m10,529s
real	0m23,208s
real	0m18,452s
real	0m30,781s
real	0m7,281s
real	0m18,016s
real	0m16,158s
real	0m12,271s
real	0m28,764s
real	0m8,254s
real	0m12,756s
real	0m9,718s
real	0m7,314s
real	0m43,485s
real	0m39,490s
real	0m10,962s
real	0m5,309s
real	0m6,278s
real	0m28,406s
real	0m31,216s
real	0m18,751s
real	0m19,257s
real	0m34,781s
real	0m46,505s
real	0m8,504s
real	0m7,566s
real	0m5,618s
real	0m56,310s
real	0m47,939s
real	0m22,616s
real	0m53,711s
real	0m16,305s
real	0m17,225s
real	0m38,960s
real	0m30,260s
real	0m12,967s
real	0m30,305s
real	0m18,723s
real	0m28,193s
real	0m11,033s
real	0m6,272s
real	0m14,556s
real	0m12,676s
