real	0m16,998s
real	0m3,679s
real	0m15,867s
real	0m17,346s
real	0m25,938s
real	0m2,490s
real	0m19,488s
real	0m7,203s
real	0m7,845s
real	0m9,946s
real	0m39,718s
real	0m18,263s
real	0m47,732s
real	0m19,257s
real	0m12,965s
real	0m42,245s
real	0m52,265s
real	0m22,181s
real	0m12,001s
real	0m47,077s
real	0m16,911s
real	0m10,979s
real	0m45,277s
real	0m7,778s
real	0m28,045s
real	0m16,236s
real	0m28,752s
real	0m40,497s
real	0m56,908s
real	0m33,791s
real	0m36,725s
real	0m6,334s
real	0m6,693s
real	0m7,068s
real	0m40,140s
real	0m24,517s
real	0m9,252s
real	0m6,220s
real	0m30,501s
real	0m14,052s
real	0m43,226s
real	0m6,501s
real	0m13,567s
real	0m38,926s
real	0m32,503s
real	0m10,256s
real	0m14,974s
real	0m26,762s
real	0m9,460s
real	0m21,277s
real	0m32,760s
real	0m28,749s
real	0m18,505s
real	0m8,316s
real	0m15,994s
real	0m23,466s
real	0m20,515s
real	0m13,263s
real	0m26,281s
real	0m14,159s
real	0m40,512s
real	0m52,048s
real	0m19,380s
real	0m28,789s
real	0m36,773s
real	0m44,247s
real	0m45,494s
real	0m23,704s
real	0m30,042s
real	0m27,695s
real	0m44,038s
real	0m14,745s
real	0m34,576s
real	0m6,437s
real	0m15,447s
real	0m42,522s
real	0m12,031s
real	0m54,490s
real	0m45,299s
real	0m32,748s
real	0m25,487s
real	0m11,798s
real	0m17,106s
real	0m47,586s
real	0m12,270s
real	0m40,145s
real	0m14,754s
real	0m38,551s
real	0m5,252s
real	0m29,194s
real	0m29,009s
real	0m25,056s
real	0m26,276s
real	0m17,976s
real	0m17,519s
real	0m12,173s
real	0m15,342s
real	0m4,453s
real	0m15,284s
real	0m11,197s
