real	0m16,886s
real	0m7,412s
real	0m5,859s
real	0m3,528s
real	0m3,486s
real	0m8,547s
real	0m10,497s
real	0m7,649s
real	0m18,827s
real	0m21,370s
real	0m10,125s
real	0m8,850s
real	0m24,187s
real	0m4,766s
real	0m4,795s
real	0m25,632s
real	0m50,350s
real	0m46,753s
real	0m27,478s
real	0m49,411s
real	0m42,550s
real	0m30,798s
real	0m21,387s
real	0m11,348s
real	0m14,493s
real	0m49,185s
real	0m25,548s
real	0m18,684s
real	0m13,373s
real	0m27,669s
real	0m7,553s
real	0m7,907s
real	0m12,972s
real	0m4,754s
real	0m4,557s
real	0m5,195s
real	0m4,990s
real	0m35,059s
real	0m40,188s
real	0m26,292s
real	0m39,296s
real	0m9,782s
real	0m29,150s
real	0m13,296s
real	0m17,261s
real	0m11,040s
real	0m28,414s
real	0m53,024s
real	0m11,005s
real	0m12,468s
real	0m19,302s
real	0m42,983s
real	0m21,290s
real	0m28,716s
real	0m25,991s
real	0m24,677s
real	0m9,511s
real	0m6,847s
real	0m9,962s
real	0m19,498s
real	0m19,975s
real	0m29,831s
real	0m6,442s
real	0m27,171s
real	0m11,252s
real	0m26,086s
real	0m46,955s
real	0m17,689s
real	0m55,748s
real	0m32,370s
real	0m39,954s
real	0m10,439s
real	0m38,531s
real	0m15,748s
real	0m8,806s
real	0m6,654s
real	0m5,298s
real	0m24,017s
real	0m31,220s
real	0m19,693s
real	0m32,098s
real	0m14,948s
real	0m22,753s
real	0m22,782s
real	0m28,668s
real	0m24,855s
real	0m33,932s
real	0m53,248s
real	0m4,503s
real	0m5,768s
real	0m5,447s
real	0m6,081s
real	0m49,214s
real	0m15,933s
real	0m18,260s
real	0m36,822s
real	0m27,281s
real	0m39,999s
real	0m14,677s
real	0m35,295s
