real	0m1,155s
real	0m1,234s
real	0m1,221s
real	0m1,189s
real	0m1,449s
real	0m1,290s
real	0m1,170s
real	0m1,222s
real	0m1,160s
real	0m1,135s
real	0m1,299s
real	0m1,266s
real	0m1,166s
real	0m1,397s
real	0m1,274s
real	0m1,310s
real	0m1,252s
real	0m1,139s
real	0m1,298s
real	0m1,152s
real	0m1,174s
real	0m1,356s
real	0m1,177s
real	0m1,125s
real	0m1,138s
real	0m1,175s
real	0m1,206s
real	0m1,144s
real	0m1,204s
real	0m1,278s
real	0m1,274s
real	0m1,145s
real	0m1,216s
real	0m1,182s
real	0m1,150s
real	0m1,221s
real	0m1,149s
real	0m1,207s
real	0m1,298s
real	0m1,212s
real	0m1,613s
real	0m1,134s
real	0m1,150s
real	0m1,230s
real	0m1,180s
real	0m1,205s
real	0m1,247s
real	0m1,117s
real	0m1,325s
real	0m1,145s
real	0m1,208s
real	0m1,177s
real	0m1,355s
real	0m1,522s
real	0m1,162s
real	0m1,163s
real	0m1,495s
real	0m1,329s
real	0m1,367s
real	0m1,243s
real	0m1,188s
real	0m1,244s
real	0m1,293s
real	0m1,163s
real	0m1,319s
real	0m1,226s
real	0m1,169s
real	0m1,218s
real	0m1,128s
real	0m1,237s
real	0m1,244s
real	0m1,202s
real	0m1,135s
real	0m1,249s
real	0m1,260s
real	0m1,221s
real	0m1,159s
real	0m1,188s
real	0m1,227s
real	0m1,159s
real	0m1,148s
real	0m1,301s
real	0m1,215s
real	0m1,196s
real	0m1,300s
real	0m1,261s
real	0m1,433s
real	0m1,336s
real	0m1,232s
real	0m1,486s
real	0m1,161s
real	0m1,407s
real	0m1,262s
real	0m1,383s
real	0m1,200s
real	0m1,142s
real	0m1,147s
real	0m1,285s
real	0m1,205s
real	0m1,276s
