real	0m14,483s
real	0m10,238s
real	0m16,168s
real	0m13,524s
real	0m9,841s
real	0m3,235s
real	0m21,112s
real	0m12,444s
real	0m15,109s
real	0m9,302s
real	0m50,993s
real	0m38,490s
real	0m40,476s
real	0m14,091s
real	0m6,249s
real	0m24,156s
real	0m29,480s
real	0m25,819s
real	0m34,468s
real	0m8,022s
real	0m36,286s
real	0m32,990s
real	0m56,422s
real	0m18,727s
real	0m25,521s
real	0m24,322s
real	0m37,931s
real	0m46,834s
real	0m5,251s
real	0m18,949s
real	0m41,023s
real	0m44,480s
real	0m22,208s
real	0m28,495s
real	0m44,750s
real	0m18,805s
real	0m8,982s
real	0m42,253s
real	0m48,294s
real	0m28,487s
real	0m13,235s
real	0m15,927s
real	0m44,851s
real	0m32,516s
real	0m39,678s
real	0m37,786s
real	0m13,685s
real	0m4,532s
real	0m34,425s
real	0m38,047s
real	0m24,066s
real	0m12,651s
real	0m33,596s
real	0m47,696s
real	0m39,275s
real	0m47,237s
real	0m11,543s
real	0m31,933s
real	0m43,052s
real	0m25,491s
real	0m25,468s
real	0m29,733s
real	0m35,033s
real	0m25,764s
real	0m42,736s
real	0m14,931s
real	0m22,248s
real	0m11,340s
real	0m10,745s
real	0m35,241s
real	0m6,303s
real	0m8,945s
real	0m52,268s
real	0m24,161s
real	0m29,579s
real	0m18,498s
real	0m42,936s
real	0m7,460s
real	0m31,280s
real	0m25,797s
real	0m20,966s
real	0m30,011s
real	0m5,273s
real	0m33,753s
real	0m17,265s
real	0m13,759s
real	0m17,736s
real	0m12,212s
real	0m27,266s
real	0m16,495s
real	0m17,434s
real	0m14,072s
real	0m11,430s
real	0m0,579s
real	0m17,977s
real	0m18,454s
real	0m5,267s
real	0m15,336s
real	0m1,303s
real	0m1,323s
