real	0m14,563s
real	0m17,376s
real	0m6,761s
real	0m21,640s
real	0m14,912s
real	0m4,323s
real	0m9,334s
real	0m5,654s
real	0m9,269s
real	0m18,923s
real	0m16,698s
real	0m32,254s
real	0m36,992s
real	0m17,461s
real	0m21,849s
real	0m2,448s
real	0m11,728s
real	0m36,290s
real	0m24,785s
real	0m52,958s
real	0m45,034s
real	0m20,910s
real	0m41,076s
real	0m55,764s
real	0m36,737s
real	0m22,474s
real	0m19,054s
real	0m5,743s
real	0m7,970s
real	0m4,615s
real	0m4,903s
real	0m55,507s
real	0m41,747s
real	0m18,492s
real	0m26,198s
real	0m36,026s
real	0m42,726s
real	0m36,269s
real	0m57,164s
real	0m4,815s
real	0m25,697s
real	0m9,828s
real	0m22,283s
real	0m38,685s
real	0m27,988s
real	0m32,251s
real	0m24,471s
real	0m53,318s
real	0m36,683s
real	0m25,252s
real	0m38,217s
real	0m10,599s
real	0m28,896s
real	0m12,326s
real	0m29,539s
real	0m58,420s
real	0m23,743s
real	0m7,578s
real	0m48,633s
real	0m30,820s
real	0m20,477s
real	0m48,992s
real	0m19,451s
real	0m33,001s
real	0m39,562s
real	0m28,231s
real	0m34,324s
real	0m37,730s
real	0m7,210s
real	0m36,051s
real	0m5,286s
real	0m7,150s
real	0m42,041s
real	0m53,223s
real	0m25,482s
real	0m33,955s
real	0m45,807s
real	0m29,730s
real	0m15,522s
real	0m30,026s
real	0m11,693s
real	0m6,755s
real	0m11,962s
real	0m23,851s
real	0m37,991s
real	0m6,668s
real	0m34,102s
real	0m33,210s
real	0m25,964s
real	0m15,992s
real	0m11,338s
real	0m4,868s
real	0m16,809s
real	0m15,003s
real	0m3,433s
real	0m4,533s
real	0m4,163s
real	0m1,815s
real	0m3,065s
real	0m2,610s
